Sinput_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
c9fe391e-7a21-4600-a38c-e0bc2cf0071b,https://www.google.com/maps/place/S%C3%A2n+c%E1%BA%A7u+l%C3%B4ng/data=!4m7!3m6!1s0x31345398d7b8de85:0x6d734d61d31f7276!8m2!3d20.9941431!4d105.7798316!16s%2Fg%2F11h9mk7cl6!19sChIJhd6415hTNDERdnIf02FNc20?authuser=0&hl=vi&rclk=1,Sân cầu lông,Sân cầu lông,"1712 Cương Kiên, Trung Văn, Đại Mỗ, Hà Nội, Việt Nam",{},{},,+84 982 062 048,"XQVH+MW Đại Mỗ, Hà Nội, Việt Nam",4,4.800000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":3}",20.994143,105.779832,7886732455005090422,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiWuITG_A_UF15zFWHFsqcJVMBAZFQOkBlmehRYJ4NqvaA0ncbD78Ht_zdOc_cSwjivWzZVgQWyeFzc3eiEzm3gQtntczEZrMtKrloBK_x-T0s2W2QeQggdRnAsASBjl40Q7iC=w408-h725-k-no,Asia/Saigon,,0x31345398d7b8de85:0x6d734d61d31f7276,ChIJhd6415hTNDERdnIf02FNc20,"[{""title"":""Tất cả"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiWuITG_A_UF15zFWHFsqcJVMBAZFQOkBlmehRYJ4NqvaA0ncbD78Ht_zdOc_cSwjivWzZVgQWyeFzc3eiEzm3gQtntczEZrMtKrloBK_x-T0s2W2QeQggdRnAsASBjl40Q7iC=w224-h398-k-no""},{""title"":""Cầu lông"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAE302rcS88cA9zqFz0gsM66bLx4xQ9sLx1TLl9mi1brEkp6LVNHj6g17xTf-z4kI3r09gvHukMZDr6Vl4rmG_Yd1nnFWcTeR7wGRyQKf_bzC3ct7QtG-JXhdVDxQUJjFf39q0Qs=w529-h298-k-no""},{""title"":""Video"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHRUwceFSEafxAj4jz4rIefgu-qmi1DeWWMGvDXqgKisXV75-01QMBZWUMVE-KpvNAaqHZJTVW3Oxobvqylul6tDXLhZyoImXBG3uCk5Rp0fzpcm2vSYjSSpyRrqU0583saeGB=w224-h485-k-no""},{""title"":""Chế độ xem Phố và 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gCTQbZNrUiSjciSKkfZzgA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=243.79451\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Sân cầu lông (Chủ sở hữu)"",""link"":""""}","{""borough"":""Trung Văn, Đại Mỗ"",""street"":""1712 Cương Kiên"",""city"":""Hà Nội"",""postal_code"":"""",""state"":""Đại Mỗ, Hà Nội"",""country"":""VN""}",null,"[{""Name"":""Hoàn Tấn Công"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUqwWBVxoIwAkSAA0WHU6anUDk1ux0mlhs2-ZGsi1xVBytMBWY=s120-c-rp-mo-ba6-br100"",""Rating"":5,""Description"":""Trong nhà có cho thuê để xe tiện lợi"",""Images"":null,""When"":""""},{""Name"":""Yến Nguyễn"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLhUXhS5t5g8bOc7XYy3Pk-zThStxyKJ01ggvILVjfJhlLdKQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""},{""Name"":""oanh tran"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVcI432qNQQsUhOF6ztVCuIuflYBreB3hC6r867VWDFm2LPI4ss=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""},{""Name"":""Tú Bình Nguyễn"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVXztJwVXq2aqeOAmjeQ-GqwP7hRj-wdOfTYZFRqhuh8e4EI3Q=s120-c-rp-mo-ba3-br100"",""Rating"":4,""Description"":"""",""Images"":null,""When"":""""}]",null,
c9fe391e-7a21-4600-a38c-e0bc2cf0071b,https://www.google.com/maps/place/C%C3%A2u+l%E1%BA%A1c+b%E1%BB%99+c%E1%BA%A7u+l%C3%B4ng+NASD+cs+1/data=!4m7!3m6!1s0x3135adb2ef050fa3:0xe62cc0ed216cdd8a!8m2!3d21.0056114!4d105.8181446!16s%2Fg%2F11qwrwwyms!19sChIJow8F77KtNTERit1sIe3ALOY?authuser=0&hl=vi&rclk=1,Câu lạc bộ cầu lông NASD cs 1,Câu lạc bộ cầu lông,"178 Đ. Láng, Nhân Chính, Đống Đa, Hà Nội, Việt Nam","{""Chủ Nhật"":[""17:30–21:30""],""Thứ Ba"":[""17:30–21:30""],""Thứ Bảy"":[""17:30–21:30""],""Thứ Hai"":[""17:30–21:30""],""Thứ Năm"":[""17:30–21:30""],""Thứ Sáu"":[""17:30–21:30""],""Thứ Tư"":[""17:30–21:30""]}",{},,+84 908 988 866,"2R49+67 Đống Đa, Hà Nội, Việt Nam",2,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":1}",21.005611,105.818145,16585843652399259018,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUOXDphiHTBmzMuHRU8pkAVWt-mvdgeFqd7b4nHbYMq7YXx56wOj7IgDAhS94eQ3rcxAJn4ObhhdoU_3qa9oowS5N0y52mrBmKaijZ6UCX7gQ4BdqSuqtRwFVy_femU9lrPv7tLg=w447-h240-k-no,Asia/Saigon,,0x3135adb2ef050fa3:0xe62cc0ed216cdd8a,ChIJow8F77KtNTERit1sIe3ALOY,"[{""title"":""Tất cả"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUOXDphiHTBmzMuHRU8pkAVWt-mvdgeFqd7b4nHbYMq7YXx56wOj7IgDAhS94eQ3rcxAJn4ObhhdoU_3qa9oowS5N0y52mrBmKaijZ6UCX7gQ4BdqSuqtRwFVy_femU9lrPv7tLg=w555-h298-k-no""},{""title"":""Video"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDpiefCUkMNjqnNWJbrDjuoHajfu5tSV5bih5E4uTlDFy3-iNFT17BKy1ood3K6QHSk-b3qFw_4ZjdYLrXS9degu6dvQ90HpZkY7dklNcYD5ZDnwtZGpLQwMtqyVS7gqUMz1c=w529-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Câu lạc bộ cầu lông NASD cs 1 (Chủ sở hữu)"",""link"":""""}","{""borough"":""Nhân Chính, Đống Đa"",""street"":""178 Đ. Láng"",""city"":""Hà Nội"",""postal_code"":"""",""state"":""Đống Đa, Hà Nội"",""country"":""VN""}","[{""id"":""amenities"",""name"":""Tiện nghi"",""options"":[{""name"":""Nhà vệ sinh"",""enabled"":true}]}]","[{""Name"":""Hoha Hiha"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocK08Y7iD2I37h0hjNSFGlr5xBumgh3-LpwcKc4Eols9CeZXRw=s120-c-rp-mo-br100"",""Rating"":4,""Description"":""Thật"",""Images"":null,""When"":""""},{""Name"":""bùm bùm Kien"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWJMHKJy18sf17LkeDUcRpJLyGpH6QbLHWNRQTW7YcycO-n-Pg=s120-c-rp-mo-ba6-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""}]",null,
c9fe391e-7a21-4600-a38c-e0bc2cf0071b,https://www.google.com/maps/place/S%C3%A2n+c%E1%BA%A7u+l%C3%B4ng+Qu%E1%BB%91c+Vi%E1%BB%87t+Badminton/data=!4m7!3m6!1s0x313453952c71b5e7:0x45151c8ac0f687c9!8m2!3d20.9544864!4d105.750913!16s%2Fg%2F11ks2l2_wf!19sChIJ57VxLJVTNDERyYf2wIocFUU?authuser=0&hl=vi&rclk=1,Sân cầu lông Quốc Việt Badminton,Sân cầu lông,"948 Đ. Quang Trung, Ba La, Yên Nghĩa, Hà Nội 100000, Việt Nam","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":21,""1"":21,""10"":36,""11"":38,""12"":35,""13"":26,""14"":26,""15"":26,""16"":26,""17"":33,""18"":51,""19"":63,""2"":26,""20"":65,""21"":58,""22"":41,""23"":26,""3"":18,""4"":18,""5"":20,""6"":26,""7"":31,""8"":30,""9"":36},""Monday"":{""0"":23,""1"":20,""10"":33,""11"":28,""12"":25,""13"":23,""14"":26,""15"":35,""16"":41,""17"":48,""18"":60,""19"":66,""2"":15,""20"":68,""21"":55,""22"":40,""23"":31,""3"":13,""4"":13,""5"":20,""6"":21,""7"":23,""8"":31,""9"":33},""Saturday"":{""0"":11,""1"":13,""10"":36,""11"":31,""12"":20,""13"":21,""14"":31,""15"":46,""16"":50,""17"":45,""18"":36,""19"":31,""2"":15,""20"":30,""21"":31,""22"":20,""23"":15,""3"":15,""4"":13,""5"":16,""6"":26,""7"":38,""8"":43,""9"":41},""Sunday"":{""0"":8,""1"":11,""10"":30,""11"":23,""12"":21,""13"":26,""14"":48,""15"":70,""16"":85,""17"":63,""18"":51,""19"":48,""2"":11,""20"":46,""21"":35,""22"":21,""23"":11,""3"":13,""4"":16,""5"":18,""6"":20,""7"":21,""8"":30,""9"":30},""Thursday"":{""0"":13,""1"":13,""10"":23,""11"":20,""12"":16,""13"":23,""14"":33,""15"":51,""16"":65,""17"":70,""18"":83,""19"":83,""2"":16,""20"":85,""21"":71,""22"":48,""23"":25,""3"":15,""4"":11,""5"":15,""6"":26,""7"":33,""8"":31,""9"":28},""Tuesday"":{""0"":16,""1"":10,""10"":35,""11"":28,""12"":28,""13"":30,""14"":35,""15"":40,""16"":58,""17"":75,""18"":88,""19"":100,""2"":8,""20"":88,""21"":80,""22"":60,""23"":31,""3"":10,""4"":10,""5"":13,""6"":21,""7"":33,""8"":40,""9"":36},""Wednesday"":{""0"":13,""1"":10,""10"":23,""11"":16,""12"":20,""13"":20,""14"":28,""15"":33,""16"":45,""17"":58,""18"":85,""19"":100,""2"":8,""20"":98,""21"":86,""22"":55,""23"":35,""3"":11,""4"":13,""5"":16,""6"":21,""7"":33,""8"":35,""9"":25}}",,+84 904 548 948,"XQ32+Q9 Yên Nghĩa, Hà Nội, Việt Nam",23,4.000000,"{""1"":3,""2"":1,""3"":1,""4"":5,""5"":13}",20.954486,105.750913,4977916345396398025,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvITAoKdKYAu0hrbqljYSMJZBn8FHkjrHKLdPNfnuSOoCnSNflFXzW7BIAidXYkAWuIdab8yt7SzVJObV1O3vwgcsDGK-l39bUe0iA_-bugtB--mdEcQ9rYreus3s5XAnolqmt=w408-h306-k-no,Asia/Saigon,,0x313453952c71b5e7:0x45151c8ac0f687c9,ChIJ57VxLJVTNDERyYf2wIocFUU,"[{""title"":""Tất cả"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvITAoKdKYAu0hrbqljYSMJZBn8FHkjrHKLdPNfnuSOoCnSNflFXzW7BIAidXYkAWuIdab8yt7SzVJObV1O3vwgcsDGK-l39bUe0iA_-bugtB--mdEcQ9rYreus3s5XAnolqmt=w397-h298-k-no""},{""title"":""Cầu lông"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGw2zL6Pb2noeN3ni4ckfK_oTRWldiTAz6LcyaNxfb6kLRWZF40mCtBLSnmorAxh2ORIf0GM2K1XhW6N79zwI1i1Q719jtuq8yua5Iv-hm0bnl3VVkqfM-4AzVT0laFAZ67WC9cZA=w224-h398-k-no""},{""title"":""Video"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMExo8Gu39d8x-fGBQtcmCIUKuJe0_wSZ3Oo-ipnn8ifQAZoJxBIsfR83Luidr6qTP7gRyNxV3sKIMzqtQnbMKLpWDYJNhARinCGBsGz0mXW2fr9p0_I2CBmILVWe1pIXzMqDw=w529-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Sân cầu lông Quốc Việt Badminton (Chủ sở hữu)"",""link"":""""}","{""borough"":""Ba La, Yên Nghĩa"",""street"":""948 Đ. Quang Trung"",""city"":""Hà Nội"",""postal_code"":""100000"",""state"":""Yên Nghĩa, Hà Nội"",""country"":""VN""}",null,"[{""Name"":""Hiếu Minh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL1i2OXtry3n1z35YB_Noq8ARAg5HytEv0aUdt2DJJPOwOXC31b=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Sân mới, thảm xịn, đường không khó đi tuy nhiên phần đèn lắp dọc đường biên dễ trùng vào đường cầu bay nên hơi chói và sân 6 hễ có mưa là bị dột"",""Images"":[""https://lh3.googleusercontent.com/geougc-cs/AMG9lEQyBhqugyjnDVOJOLNEHXY_tttfWRiGy3duuSXxMlKtb5SLasYBpq65mR_0t9Oq_uKWJYb3mIgdxLstJSpCEQF_thFSWuc29C2xtOH4ovXoUzt5gEf5pXBMXf-3p9oczVzjNn7v"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lERQEYyU13j9LhnqgmrNybfN5lu3irpg3BbLLqOmSV4Dzxl8kCWJzm7pI8At3Coadoe2yeq4LvaNgqLv5uD0Pjfy7k9t6Nv3xGGJ4-DkxRqsCACiUixfLhgic7WhP2lH8cgsCww9"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lEQpi1GhgCOu1BhpUDmeplKBSClz8RCmVG9iXytC2jkP8b9CgaH05B3P-fkEANrmKNppgbXl5k6S_S-f8PiVv5uAzHuL1Y9cNLmyyVC4tH-Gx0bEVygpaKi21D8vcJSuSHJsREWamQ""],""When"":""2023-11-6""},{""Name"":""Nguyễn Mai Anh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVvzNv_H5qOiCSzUZ74vWDJ54LhaLSneZ_LMvGWsE5jWxoX8Di3=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Sân mới đường đi hơi ngập nghềnh tí,sân ở tận bên trong Kho,giá cả ổn định,thảm hơi bẩn, nói chung là oke"",""Images"":[""https://lh3.googleusercontent.com/geougc-cs/AMG9lEReWQvQBG5zreCCONXkvZQIx-AQ5FLoejvyXZwQX5Oyjr0n1nQmzkMhVsMxUcLW_f_4e2WSa7WT3AB30xUd7Rcs61zIeoqcor_OdHYxmC3DMhVVU-LU0XZHR7IFVYzay9NbS21xmw"",""https://lh3.googleusercontent.com/geougc-cs/AMG9lESmGxDpX6O9izM1WZXMX-Y0tX-6NmXtUKIjPzfbzcg1ucG-56EnfBn3RVk3TUxkYF_ms-Eb5AgbAZzAY--L94nASn7GDJa0w3LGOqQzkQ7bZBxsUs7KzkV2CDhQsUo8FZ6mFw""],""When"":""2024-10-5""},{""Name"":""DDD"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJXy-lCKAoTqpgCygbWdwUu15Y-vmCRqdr5haiqq0dnKbpQ3Q=s120-c-rp-mo-ba3-br100"",""Rating"":4,""Description"":""Sân ở vùng sâu vùng xa, phải trèo đèo lội suối mới vào được. Đầu tuần mà có mưa thì cuối tuần nhớ mang ủng để lội vào."",""Images"":null,""When"":""""},{""Name"":""Nam Phong Trần"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIC6unJdK7qq5ALICs5KWRYSmA8LpsrrakdAuZfZUObINF1ig=s120-c-rp-mo-br100"",""Rating"":2,""Description"":""Đèn chói ,rất chói, thảm cực bụi bẩn, rất trơn , rác đầy trên thảm , đến chơi phải dọn , đường vào sân bùn lầy bẩn , đc cái là giá thành khá ok, chỗ gửi xe rộng"",""Images"":null,""When"":""""},{""Name"":""Anh tran"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLXrdO0-2fDAeZ-vhnxkaD412_P-7CEnIxjsksk08nbS1rBsA=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""Gọi đặt sân thì thô lỗ và khách hàng , chưa hỏi xg đã tắt máy k tôn trọng khách hàng"",""Images"":null,""When"":""""},{""Name"":""Hoàng Theii Quách"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWJkeb36g_MA3PeyGO7gZgYwUx4wyvNEgIgQYoQqhAI-GDNhFst=s120-c-rp-mo-br100"",""Rating"":4,""Description"":""cảm giác vẫn không đáng tiền lắm"",""Images"":null,""When"":""""},{""Name"":""Giannis Atum"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWlN4I7A9tVeXFzQETkYT8IrJmmKWtvGSZ4qgtTGtyN-tHVtZlQ=s120-c-rp-mo-br100"",""Rating"":4,""Description"":""Ok"",""Images"":null,""When"":""""},{""Name"":""Lee Do"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXsnHEgg0vQohLBX1MiAsDtb5oRGznrADx3kjDldQOTPGEptQQa=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":[""https://lh3.googleusercontent.com/geougc-cs/AMG9lET30m7Tw3zvj7R2QeVnMvgJ771NiqXvmjjic6Wr9vz4UdvduLoqsRl3zC26BV9_d5dDvbXoPkdhHZLXZfSyRJ3jTPbbDWqFgC3hQ0Y9HM7Zv4pcY49y0NVXDyuKROhg66oVrgNA""],""When"":""2023-8-15""}]",null,
